Specified Values,Specified Attribute Names,sfdm2,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count 
"[70.22491815000001,100.83502185], 0.0, [-718.62,780.62], 2.0, [2.2349999999999994,21.765], 3.0, [-183101.35119999998,272811.2888], [-12.856671999999998,35.523328], 4.0, [-1.470000000000006,79.47], [0.051400146315000006,0.724478759685], [80.47,161.53], [-44.6015625,79.3984375], [3.0,57.0], [30.05499999999998,521.945], [1.1324679865,6.0667508135], [-13.752538681,14.552465441000002], [7.050141495,7.488920504999999], 1.0, [-1.47563477,3.47563477]","age, hospdead, d.time, num.co, edu, income, totcst, avtisst, race, aps, surv6m, meanbp, wblc, resp, pafi, alb, bili, ph, adls, adlsc",0.0,1.0,1.0,1,12.0,6438,6200,0.43478260869565216,0.0006284927018640526,1,1
"[49.03211655,106.11582345000001], 0.0, [-89.82279302908348,138.8], 1.0, 3.0, [-258144.61,365222.61], [-125395.56199325001,194457.56199325], [-4.609999999999999,53.61], 4.0, [0.312689209525,0.9431701664750001], [0.29738281272,0.75242187528], 0.0, 1.0, [0.7649996,1.1149996], [66.4,143.6], [-19.100585940000002,34.89941406], [-17.4120208748,17.811984254800002], [-5.2555273412000005,6.4554785212], [118.64,165.36], [-245.36803233999996,447.36803233999996], [-45.345,67.345], 1.0, 0.0","age, sex, slos, num.co, income, charges, totmcst, avtisst, race, surv2m, surv6m, dementia, ca, prg6m, meanbp, wblc, bili, crea, sod, glucose, bun, adlp, adls",3.0,0.1,1.0,1,10.0,6245,6245,0.5,0.0005237439182200439,0,0
"[-49.7,55.7], [24.49000000000001,571.51], 1.0, 0.0, [-36.5,36.5], [12.96,49.04], [3.774840497499998,38.4204719025], [-15.439999999999998,75.44], 1.0, [0.519999714,1.079999714], [0.44,1.06], [5.784999999999997,104.215], [-8.703125,43.296875], [-27.0,159.0], [-0.16244967249999975,4.5618636724999995], [111.06398432,446.93601567999997], 2.0","slos, d.time, dzclass, income, scoma, avtisst, sps, aps, diabetes, prg2m, prg6m, meanbp, wblc, hrt, alb, glucose, adlp",2.0,0.1,1.0,1,2.0,6253,6253,0.3695652173913043,0.00010474878364400877,0,0
"[-38.0,132.0], 2.0, [5.955,18.045], 3.0, [-239712.28000000003,421820.28], 4.0, [14.262930912000002,85.533944088], [52.27,141.73], [0.11867187513000005,0.68125488287], [-0.13454345668499998,0.538535156685], 0.0, [-0.05500004799999997,0.654999952], [-0.030000000000000027,0.63], [10.61,99.39], [-25.902343800000008,84.0976562], [12.5,87.5], [-15.700000000000003,43.7], [33.9963657,39.3942543], [-78.30312500000002,404.803125], [-18.6716007286,23.471405408600003], [7.304937105,7.554438895], [-133.87203136,537.8720313599999], [-485.0,5185.0]","slos, dzgroup, edu, income, charges, race, sps, aps, surv2m, surv6m, dementia, prg2m, prg6m, meanbp, wblc, hrt, resp, temp, pafi, bili, ph, glucose, urine",3.0,1.0,1.0,1,1.0,6254,6254,0.5,5.2374391822004384e-05,1,1
"[18.264887299999998,62.9390927], 1.0, 0.0, [407.63,1400.37], [3.4749999999999996,20.525], 3.0, [-357188.62,380674.62], [-113527.2761,127093.2839], 1.0, [0.48690551778499996,1.1410241702150001], [-55.885000000000005,65.885], [-62.30078125,79.69921875], [-2.1999999999999993,30.2], [-4.2470439945,7.646946334500001], [-120.87203136,550.8720313599999], [465.0,4605.0], [1.488793985,6.086401415]","age, sex, hospdead, d.time, edu, income, charges, totcst, race, surv6m, dnrday, wblc, resp, crea, glucose, urine, adlsc",2.0,0.03125,0.5,1,13.0,9186,6256,0.3695652173913043,0.000680867093686057,1,2
"1.0, 1.0, [-73.15111163958017,-72.3], 2.0, [2.629999999999999,19.37], [-10.431225379500003,71.206380307], [-0.025000000000000022,0.525], 0.0, [32.0,128.0], [-3.5729090845999996,7.7721278446]","death, hospdead, slos, num.co, edu, sps, prg2m, dnr, hrt, crea",0.0,0.1,1.0,1,31.0,6259,6259,0.21739130434782608,0.001623606146482136,0,0
"0.0, 1.0, [581.71,1250.29], 0.0, 0.0, [83620.7504054,339503.2495946], [6.459999999999997,63.040000000000006], 4.0, [-1.2063803069999999,56.206380307], [0.55347900355,0.8444702144499999], [0.505,0.995], [0.3349999,0.8649999], 2.0, [-18.545,206.54500000000002], [-60.900390619999996,71.09960938], [80.0,176.0], [-4.300000000000001,44.3], [34.1993002,38.5975798], [-5.5215206944,11.894686600838313], [247.10397452,792.8960254799999], [-44.615,56.615], [-1825.0,2225.0], [-2.086606449,2.086606449]","death, sex, d.time, dzclass, num.co, totmcst, avtisst, race, sps, surv2m, prg2m, prg6m, dnr, dnrday, wblc, hrt, resp, temp, crea, glucose, bun, urine, adlsc",3.0,0.1,1.0,1,6.5,6263,6263,0.5,0.0003404335468430285,0,0
"[25.211227249999993,70.71273275], 1.0, 1.0, [-62.099999999999994,84.1], [459.45,1168.55], 0.0, [1.42,12.58], [9.55,46.45], [-0.2570043919999989,47.257004392], [4.399999999999999,89.6], 1.0, [0.87,1.13], 2.0, [-51.730000000000004,73.73], [-58.0,158.0], 4.0, [2.054858395,5.945141605]","age, death, sex, slos, d.time, dzclass, edu, avtisst, sps, aps, diabetes, prg6m, dnr, dnrday, hrt, adls, adlsc",2.0,0.1,1.0,1,3.0,6272,6272,0.3695652173913043,0.00015712317546601315,0,0
"[25.211227249999993,70.71273275], 1.0, 1.0, [-62.099999999999994,84.1], [459.45,1168.55], 0.0, [1.42,12.58], [9.55,46.45], [-0.2570043919999989,47.257004392], [4.399999999999999,89.6], 0.0, [0.87,1.13], 2.0, [-51.730000000000004,73.73], [-58.0,158.0], 4.0, [2.054858395,5.945141605]","age, death, sex, slos, d.time, dzclass, edu, avtisst, sps, aps, dementia, prg6m, dnr, dnrday, hrt, adls, adlsc",2.0,1.0,1.0,1,21.0,7246,6272,0.3695652173913043,0.001099862228262092,1,1
"[40.678627049999996,89.48933295], 1.0, 0.0, 0.0, [-320.94,448.94], 3.0, 1.0, [0.14999999999999858,21.85], 3.0, [-25.5,43.5], [-118293.73000000004,606847.73], [-87863.9575901,381253.9575901], [27.689999999999998,61.31], [1.3811510759999948,56.814161324000004], 0.0, 0.0, [11.379999999999995,142.62], [-14.7011719,39.2988281], [56.5,143.5], [-2.5,42.5], [-0.6798412759999999,6.879060076], [-102.17601812999999,286.17601813], [-44.165,76.16499999999999], [-0.591479495,2.5914794949999997]","age, death, sex, hospdead, d.time, dzclass, num.co, edu, income, scoma, charges, totmcst, avtisst, sps, diabetes, dnr, meanbp, wblc, hrt, resp, alb, glucose, bun, adlsc",3.0,1.0,1.0,1,3.0,6313,6313,0.5217391304347826,0.00015712317546601315,1,1
"[23.56813655,80.65184345], 0.0, 0.0, 0.0, 1.0, [14.645,27.355], [145653.93,947126.0700000001], [5.800000000000001,42.7], 4.0, [7.983869784499994,64.4067552155], [-0.02227172847500003,0.608209228475], [-0.055023193750000005,0.41897582975000003], 0.0, 0.0, 1.0, [0.764999619,1.0349996190000001], [-43.025000000000006,123.025], [66.5,153.5], [34.1993002,38.5975798], [-136.765,407.8275], [0.5577822915000001,4.442217708499999], [109.6,154.4], 3.0, [0.488999019,5.5110009810000005]","age, hospdead, dzgroup, dzclass, num.co, edu, charges, avtisst, race, sps, surv2m, surv6m, diabetes, dementia, ca, prg2m, dnrday, hrt, temp, pafi, alb, sod, adls, adlsc",3.0,1.0,1.0,1,1.0,6316,6316,0.5217391304347826,5.2374391822004384e-05,1,1
"[77.21023825,106.16574175], 1.0, 1.0, 0.0, [-498.63,534.63], 1.0, [-283201.94,301999.94], [-218514.75710055,229279.61648054997], [-3.16,18.16], [3.3099999999999987,58.69], [0.23355468703999993,0.85433593696], [-24.725,26.725], 0.0, 1.0, [0.45499980900000003,0.944999809], 2.0, [-118.46000000000001,132.46], [-6.703125,129.296875], [-29.5,189.5], [-2.2022281655000002,4.2022281655], [6.012255870000001,8.13422853]","age, death, sex, hospdead, d.time, dzclass, charges, totmcst, avtisst, aps, surv2m, hday, diabetes, dementia, prg2m, dnr, dnrday, wblc, hrt, crea, adlsc",0.0,1.0,1.0,1,1.0,6317,6317,0.45652173913043476,5.2374391822004384e-05,1,1
"0.0, 0.0, [-47.2,109.2], [-341.33000000000004,489.33000000000004], 2.0, 1.0, [-34.0,34.0], [-5.039999999999999,31.04], [-12.297817989999999,47.09469299], [1.889999999999997,60.11], 0.0, 0.0, [0.544999619,1.254999619], [0.7099996,1.0899996], 0.0, [-10.999999999999996,47.0], [-13.650000000000002,37.650000000000006], [33.05115345,38.94884655], [57.352499999999964,654.6475], [-3.7047493010000005,9.104163361000001], [125.84,150.16], [7.149751495,7.588530505], [-308.35203626,468.35203626], [6.395,65.605], 2.0","sex, hospdead, slos, d.time, dzgroup, dzclass, scoma, avtisst, sps, aps, diabetes, dementia, prg2m, prg6m, dnr, wblc, resp, temp, pafi, crea, sod, ph, glucose, bun, adls",3.0,1.0,1.0,1,3.0,6333,6333,0.5434782608695652,0.00015712317546601315,1,1
"[13.8733678,50.27457220000001], 0.0, [12.299999999999997,185.7], 0.0, 5.0, [8.5,73.5], [307908.81280405,499820.68719595], 2.0, [55.92,124.08], [-0.08781616202000003,0.5717639160200001], [-28.400000000000002,30.400000000000002], 0.0, [0.49499979999999993,0.9049997999999999], 2.0, [-39.375,237.375], [-29.5,34.5], [64.0,196.0], [-0.22471622499999988,5.024520825], [0.428496931399998,42.5715030686], [7.2617578400000005,7.53707016], [-76.60803478999992,668.6080347899999], [145.0,4915.0], 0.0, [-1.06098633,1.06098633]","age, hospdead, slos, dzclass, num.co, scoma, totmcst, race, aps, surv2m, hday, dementia, prg6m, dnr, dnrday, wblc, hrt, alb, bili, ph, glucose, urine, adls, adlsc",1.0,1.0,1.0,1,1.0,6353,6353,0.5217391304347826,5.2374391822004384e-05,1,1
"1.0, [50.49999999999999,225.394005575033], [-470.71000000000004,886.71], 7.0, 1.0, [4.8,17.2], [-35.5,35.5], [27.95,73.05], 4.0, [11.803744510000001,71.19625549], [0.33499999999999996,0.665], [0.33499999999999996,0.665], [64.38,195.62], [50.0,200.0], [34.24505985,40.94244015], [0.020195344000000226,3.379707056], [-12.013698195400002,41.388479332087954], [-2.9597381620000003,4.359640502], [111.28,140.72], [-142.62403086999996,518.62403087], [1.5579394819999999,4.245771518]","death, slos, d.time, dzgroup, num.co, edu, scoma, avtisst, race, sps, prg2m, prg6m, meanbp, hrt, temp, alb, bili, crea, sod, glucose, adlsc",2.0,0.1,1.0,1,1.0,6358,6358,0.45652173913043476,5.2374391822004384e-05,0,0
"1.0, [50.49999999999999,169.5], [-470.71000000000004,886.71], 7.0, 1.0, [4.8,17.2], [-35.5,35.5], [27.95,73.05], 4.0, [11.803744510000001,71.19625549], [0.33499999999999996,0.665], [0.33499999999999996,0.665], [64.38,195.62], [34.24505985,40.94244015], [-12.013698195400002,27.6133075754], [-2.9597381620000003,4.359640502], [111.28,140.72], [-142.62403086999996,518.62403087], [1.5579394819999999,4.245771518]","death, slos, d.time, dzgroup, num.co, edu, scoma, avtisst, race, sps, prg2m, prg6m, meanbp, temp, bili, crea, sod, glucose, adlsc",2.0,0.1,1.0,1,1.0,6358,6358,0.41304347826086957,5.2374391822004384e-05,0,0
"[77.52929795,111.44860205], 0.0, 0.0, [428.41,1299.59], 2.0, 3.0, [-31.5,19.5], 1.0, [13.009496157000001,54.584253843], [37.57,84.43], [0.14482788061500002,0.7171105953849999], [-18.845000000000002,20.845000000000002], 0.0, [-26.200195309999998,31.799804689999995], [39.0,171.0], [22.7,53.3], [34.74748605,40.3938633], [0.5728463945000004,4.5418271085]","age, death, hospdead, d.time, num.co, income, scoma, race, sps, aps, surv2m, hday, diabetes, wblc, hrt, resp, temp, alb",4.0,1.0,1.0,1,18.0,8397,6364,0.391304347826087,0.0009427390527960789,1,1
"[71.02709854999999,95.01880145], 0.0, [-108.9,118.9], [-440699.30000000005,449825.30000000005], [-221675.81269999998,227904.70729999998], [-149968.34565355,155669.08393355], [7.189999999999998,40.81], 1.0, [-14.655756222,52.655756222], [14.73,67.27], [0.64215820358,0.9137500004200001], [0.48483642601,0.80715576199], [-23.255000000000003,25.255000000000003], 1.0, 0.0, 2.0, [-74.335,84.335], [11.350000000000001,44.65], [34.74427785,37.44322215], [-18.470039368000002,19.269966128], [127.36,144.64], [7.23032235,7.48842765], 4.0","age, sex, slos, charges, totcst, totmcst, avtisst, race, sps, aps, surv2m, surv6m, hday, diabetes, dementia, dnr, dnrday, resp, temp, bili, sod, ph, adls",2.0,1.0,1.0,1,10.0,6378,6378,0.5,0.0005237439182200439,1,1
"[40.9945972,87.32340280000001], 0.0, 1.0, 0.0, [-24.799999999999997,192.8], 0.0, 2.0, [16981.90999999999,263934.59], [27789.917004500006,241025.3329955], [1.5199999999999996,44.980000000000004], 4.0, [37.56,128.44], [0.051929931845,0.7439685061550001], [-32.980000000000004,66.98], 1.0, [0.419999809,0.979999809], 2.0, [13.89,154.11], [-4.550000000000011,130.55], [-47.4023438,90.5976562], [-12.5,32.5], [35.649319750000004,40.14756025], [107.54125000000002,476.45875], [0.24282806850000016,4.7571719315], [-0.5320728315000007,9.5320728315], [-2955.0000000000005,3345.0000000000005], [0.9369775609999997,4.402866239]","age, death, sex, hospdead, slos, dzclass, num.co, totcst, totmcst, avtisst, race, aps, surv6m, hday, diabetes, prg2m, dnr, dnrday, meanbp, wblc, resp, temp, pafi, alb, crea, urine, adlsc",1.0,0.1,1.0,1,3.5,6400,6400,0.5869565217391305,0.00018331037137701535,0,0
"0.0, 0.0, [-36.2,52.2], [1087.25,2606.75], [-0.8200000000000003,12.82], [-148674.25,169370.25], [-27.21,84.92], [0.37025390654,1.1179809567499999], 0.0, 1.0, [-0.07,0.6699999999999999], [-3.8500000000000014,50.95], [-4.5810262313,7.9703764342], 2.0, [-2.0145071922753894,3.1189584572567193]","death, hospdead, slos, d.time, edu, charges, aps, surv6m, dementia, ca, prg6m, resp, crea, adlp, adlsc",4.0,0.03125,0.5,1,18.5,6814,6415,0.32608695652173914,0.0009689262487070811,1,2
"1.0, 0.0, 1.0, 1.0, 2.0, [1.9699999999999998,10.030000000000001], [-31.5,31.5], [-421793.63,430565.63], 1.0, 0.0, 0.0, 1.0, [0.55,0.95], [-45.815000000000005,53.815000000000005], [72.47,153.53], [-48.80029297,55.19970703], [11.0,149.0], [34.847446950000005,37.74631305], [-0.15491757099999992,6.354136370999999], [-16.183075713200004,17.7829292332], [-1.5514745353000001,5.9508885953], [120.96000000000001,167.04]","death, hospdead, dzgroup, dzclass, num.co, edu, scoma, charges, race, diabetes, dementia, ca, prg2m, dnrday, meanbp, wblc, hrt, temp, alb, bili, crea, sod",3.0,0.1,1.0,1,9.5,6443,6443,0.4782608695652174,0.0004975567223090417,0,0
"[-28.500000000000004,28.500000000000004], [9.2,54.3], 1.0, [0.393741454915,0.772030029085], [0.269141845895,0.676781006105], 0.0, 1.0, [-19.715000000000003,153.715], [90.275,215.725], [-6.850000000000001,22.85], [35.44779885,40.145961150000005], [-8.715625000000017,298.71562500000005], [-1.0025211355000003,5.4019351955], [112.56,155.44], [7.28012735,7.53823265], 2.0, 0.0","scoma, avtisst, race, surv2m, surv6m, diabetes, ca, dnrday, meanbp, resp, temp, pafi, crea, sod, ph, adlp, adls",2.0,0.1,1.0,1,3.0,6497,6497,0.3695652173913043,0.00015712317546601315,0,0
"0.0, 1.0, [-77.0,93.0], 0.0, 0.0, 1.0, [-216722.93,253982.93], [-112273.41801490002,129393.3867749], [4.25,24.75], [-1.2772540260000014,42.277254026], [-27.28,69.28], 2.0, [-135.53,137.53], [36.085,95.91499999999999], [27.234090063797588,31.75], [193.500625,518.499375], [-17.3295032518,27.3295032518], [-1.7788224757999997,2.9787736558], [125.0,157.0], [7.09382868,7.64445332], [2730.0,6330.0], 5.0, 6.0","death, sex, slos, dzgroup, dzclass, income, charges, totmcst, avtisst, sps, aps, ca, dnrday, meanbp, resp, pafi, bili, crea, sod, ph, urine, adlp, adls",2.0,0.1,1.0,1,6.5,6506,6506,0.5,0.0003404335468430285,0,0
"[67.42818825,96.38369175], 0.0, [1164.84,1813.16], 1.0, 3.0, 3.0, [-13.5,13.5], [-254364.61,369002.61], [-161153.9962,244101.6838], 4.0, [0.595863036705,1.109947509295], [0.48203857437000003,1.03187744163], [-21.8007812,42.1992188], [0.24999999999999822,31.75], [34.44439515,37.74310485], [79.84875,483.90125], [-19.771698378600004,22.3713077586], [-4.198090594699999,6.5979929347], [122.48,145.52], [7.3473000850000005,7.631215915], [2.559731441,7.440268559]","age, sex, d.time, dzgroup, num.co, income, scoma, charges, totcst, race, surv2m, surv6m, wblc, resp, temp, pafi, bili, crea, sod, ph, adlsc",2.0,1.0,1.0,1,8.0,6520,6520,0.45652173913043476,0.00041899513457603507,1,1
"[18.200000000000003,167.8], 2.0, [11.5,62.5], [-7762.289999999979,365832.79], 2.0, [35.47,96.53], [-0.26590209961,0.45187622061], [-0.23318450929500006,0.30717437749500004], 0.0, 1.0, [0.36,0.64], [0.315,0.685], 2.0, [-8.475000000000009,194.47500000000002], [27.0,328.95055618803997], [-0.5499999999999972,52.55], [34.5943365,37.5931635], [-126.00624500000002,357.100005], [-0.9222665645000001,6.3216805645], [120.44,141.56], [-144.86403331999998,568.86403332], [26.169999999999998,75.83]","slos, num.co, scoma, totcst, race, aps, surv2m, surv6m, dementia, ca, prg2m, prg6m, dnr, dnrday, hrt, resp, temp, pafi, alb, sod, glucose, bun",2.0,0.1,1.0,1,1.5,6556,6556,0.4782608695652174,7.856158773300657e-05,0,0
"[16.192076699999998,70.7938833], 1.0, 0.0, [-78.0,92.0], [-314.55,394.55], 1.0, 1.0, 6.0, [-154824.3144,161781.6856], 4.0, [-16.568224839000006,48.763537239], 1.0, 1.0, [0.10499985700000003,0.694999857], 1.0, [-100.63000000000001,98.63000000000001], [16.574999999999996,103.42500000000001], [12.299999999999999,35.7], [124.72,143.28], 6.0, [3.054858395,6.945141605]","age, death, hospdead, slos, d.time, dzgroup, dzclass, num.co, totcst, race, sps, diabetes, ca, prg2m, dnr, dnrday, meanbp, resp, sod, adlp, adlsc",0.0,0.1,1.0,1,4.5,6574,6574,0.45652173913043476,0.00023568476319901972,0,0
"1.0, 1.0, 2.0, 1.0, 0.0, [-105306.0262,223964.2138], [-182052.4887901,287065.42639010004], [6.43,28.57], 4.0, [-20.729999999999997,68.72999999999999], [0.35168579054499993,0.854124755455], 0.0, 1.0, [0.305,0.6950000000000001], [47.085,106.91499999999999], [12.5,207.5], [-9.700000000000003,49.7], [32.4951576,39.6923424], [7.1057321700000005,7.67356383], [25.620000000000005,94.38], [465.0,3795.0], 0.0, 4.0, [1.87802734,6.12197266]","death, sex, dzgroup, dzclass, income, totcst, totmcst, avtisst, race, aps, surv6m, dementia, ca, prg2m, meanbp, hrt, resp, temp, ph, bun, urine, adlp, adls, adlsc",4.0,0.1,1.0,1,3.0,6575,6575,0.5217391304347826,0.00015712317546601315,0,0
"1.0, 0.0, [-51.1,61.1], [-304.5,708.5], 2.0, 1.0, 4.0, [7.8149999999999995,16.185000000000002], [-196116.94229160002,201922.5008916], 1.0, 1.0, [0.33999980900000004,1.059999809], [0.5949997,1.0049997], [31.0,193.0], [-2.7500000000000036,46.75], [34.24768155,38.34607845], [-14.381538772600003,15.1814655326], [-4.5640595279,6.9639618679], [133.16,156.84], [7.304937105,7.554438895], 7.0","death, hospdead, slos, d.time, dzgroup, dzclass, num.co, edu, totmcst, dementia, ca, prg2m, prg6m, hrt, resp, temp, bili, crea, sod, ph, adls",3.0,0.1,1.0,1,7.0,6594,6594,0.45652173913043476,0.0003666207427540307,0,0
"[46.1918363,107.4120437], 1.0, 0.0, [-5.5,57.5], [279669.34801049996,777218.6519895], 4.0, [7.242995608000001,54.757004392], [0.21989868200499996,0.539989013995], [-0.03665649380500002,0.560582275805], [-15.810000000000002,51.81], 1.0, 1.0, [0.26,0.74], 0.0, [-14.480000000000004,124.48], [-9.5,149.5], [-4.850000000000001,24.85], [36.74768155,40.84607845], [-180.606875,460.606875], [-0.6919201684000003,8.091334228400001], [122.96000000000001,169.04], [7.39908186,7.63998014], [43.125,90.875], 0.0","age, num.co, income, scoma, totmcst, race, sps, surv2m, surv6m, hday, diabetes, ca, prg6m, dnr, meanbp, hrt, resp, temp, pafi, crea, sod, ph, bun, adls",1.0,1.0,1.0,1,5.0,6599,6599,0.5217391304347826,0.0002618719591100219,1,1
"1.0, [15.669999999999959,846.33], 0.0, 4.0, [2.3900000000000006,21.61], [29.0,44.71983622618646], [8.01,39.99], [0.023212943999997293,63.375224656], [0.17115112288499998,0.568839111115], [0.024433593720000008,0.47947265628], [-31.655,75.655], 1.0, [-0.155,0.45499999999999996], [42.365,117.63499999999999], [13.0,139.0], [-19.050000000000004,43.050000000000004], [31.94517715,39.24232285], [-16.2685390474,17.0684658074], [-5.587440797599999,7.587440797599999], [23.125,70.875]","sex, d.time, dzgroup, num.co, edu, scoma, avtisst, sps, surv2m, surv6m, hday, ca, prg6m, meanbp, hrt, resp, temp, bili, crea, bun",3.0,0.1,1.0,1,7.0,6634,6634,0.43478260869565216,0.0003666207427540307,0,0
"[40.8044975,82.16950250000001], 1.0, [15.669999999999959,846.33], 0.0, 0.0, 4.0, [29.0,59.0], [8.01,39.99], 4.0, [0.023212943999997293,63.375224656], [0.17115112288499998,0.568839111115], [0.024433593720000008,0.47947265628], [-31.655,143.09780191084025], 1.0, [-0.180000024,0.479999976], [42.365,117.63499999999999], [13.0,139.0], [-19.050000000000004,43.050000000000004], [31.94517715,39.24232285], [-16.2685390474,17.0684658074], [-5.587440797599999,7.587440797599999]","age, sex, d.time, dzgroup, dzclass, num.co, scoma, avtisst, race, sps, surv2m, surv6m, hday, ca, prg2m, meanbp, hrt, resp, temp, bili, crea",3.0,0.1,1.0,1,7.0,6634,6634,0.45652173913043476,0.0003666207427540307,0,0
