Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Correct Set Size,Average Iteration Age of Correct Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total Selection Time,Total Evaluation Time 
2082,0,0.595891304347827,983,1000,10,1,2082.0,0,0,0,1,1,6.081923961639404,2.6654322147369385,1.0650737285614014,0.6207456588745117,0.025421857833862305,0.016013145446777344
2083,0,0.595891304347827,983,1000,17,17,1772.8333333333333,0,1,1,0,2,6.0893332958221436,2.6690375804901123,1.067213535308838,0.6218392848968506,0.0254971981048584,0.0160372257232666
2084,0,0.595891304347827,983,1000,18,6,1924.6666666666667,0,0,0,0,0,6.092128276824951,2.6716866493225098,1.0672154426574707,0.6218392848968506,0.0254971981048584,0.016048669815063477
2085,0,0.595891304347827,983,1000,1,1,2085.0,0,0,0,1,1,6.096108675003052,2.6745240688323975,1.0682268142700195,0.6218392848968506,0.0254971981048584,0.016058683395385742
2086,0,0.595891304347827,983,1000,10,10,1851.4,0,0,1,0,2,6.102009296417236,2.6763105392456055,1.0701627731323242,0.623544454574585,0.02553701400756836,0.0160672664642334
2087,0,0.595891304347827,983,1000,7,7,1729.2857142857142,0,0,0,0,0,6.104039669036865,2.6782665252685547,1.070164442062378,0.623544454574585,0.02553701400756836,0.01607823371887207
2088,0,0.595891304347827,983,1000,39,38,1809.075,0,1,1,0,2,6.117913722991943,2.680912494659424,1.07869291305542,0.6250002384185791,0.025623321533203125,0.01608562469482422
2089,0,0.595891304347827,983,1000,13,1,2089.0,0,0,0,1,1,6.122326135635376,2.683863878250122,1.0799753665924072,0.6250002384185791,0.025623321533203125,0.0160980224609375
2090,0,0.595891304347827,983,1000,22,21,1694.391304347826,0,1,1,0,2,6.129152774810791,2.6860063076019287,1.0836451053619385,0.6255996227264404,0.02567911148071289,0.01610732078552246
2091,0,0.595891304347827,983,1000,9,1,2091.0,0,0,0,1,1,6.135593891143799,2.689608573913574,1.0856831073760986,0.6255996227264404,0.02567911148071289,0.016121625900268555
2092,0,0.595891304347827,983,1000,18,18,1821.611111111111,0,0,0,0,0,6.137917518615723,2.6918108463287354,1.0856850147247314,0.6255996227264404,0.02567911148071289,0.01613616943359375
2093,0,0.595891304347827,983,1000,3,1,2093.0,0,0,0,1,1,6.142650604248047,2.6939008235931396,1.088137149810791,0.6255996227264404,0.02567911148071289,0.016144752502441406
2094,0,0.595891304347827,983,1000,8,8,1674.25,0,0,0,0,0,6.145232677459717,2.696361780166626,1.088139295578003,0.6255996227264404,0.02567911148071289,0.016169309616088867
2095,0,0.595891304347827,983,1000,6,5,1708.5,0,0,2,0,2,6.152135848999023,2.6989431381225586,1.0905957221984863,0.6270022392272949,0.025739192962646484,0.016179800033569336
2096,0,0.595891304347827,983,1000,3,1,2096.0,0,0,0,1,1,6.1556077003479,2.701014757156372,1.091813564300537,0.6270022392272949,0.025739192962646484,0.016208648681640625
2097,0,0.595891304347827,983,1000,24,23,1698.576923076923,0,0,2,0,2,6.160218954086304,2.703176498413086,1.0933153629302979,0.6275653839111328,0.025793075561523438,0.016228675842285156
2098,0,0.595891304347827,983,1000,9,8,1644.625,0,1,2,0,2,6.164109468460083,2.7047905921936035,1.0945515632629395,0.6282830238342285,0.025822162628173828,0.016236066818237305
2099,0,0.595891304347827,983,1000,22,5,1958.4,0,0,2,0,2,6.1693501472473145,2.7062416076660156,1.0961673259735107,0.6302700042724609,0.025838851928710938,0.016241073608398438
2100,0,0.595891304347827,983,1000,10,10,1924.7272727272727,0,0,0,0,0,6.170426607131958,2.7072813510894775,1.096167802810669,0.6302700042724609,0.025838851928710938,0.01624608039855957
2101,0,0.595891304347827,983,1000,5,1,2101.0,0,0,0,1,1,6.171862602233887,2.708186626434326,1.0966517925262451,0.6302700042724609,0.025838851928710938,0.01624917984008789
2102,0,0.595891304347827,983,1000,7,1,2102.0,0,0,0,1,1,6.173024892807007,2.7089059352874756,1.0970468521118164,0.6302700042724609,0.025838851928710938,0.01625227928161621
2103,0,0.595891304347827,983,1000,22,19,1803.3,0,0,0,0,0,6.173929214477539,2.709761381149292,1.0970473289489746,0.6302700042724609,0.025838851928710938,0.01625514030456543
2104,0,0.595891304347827,983,1000,1,1,2104.0,0,0,0,1,1,6.175096750259399,2.710455894470215,1.0974860191345215,0.6302700042724609,0.025838851928710938,0.016257524490356445
2105,0,0.595891304347827,983,1000,24,1,2105.0,0,0,0,1,1,6.176777362823486,2.711660861968994,1.097893476486206,0.6302700042724609,0.025838851928710938,0.016260862350463867
2106,0,0.595891304347827,983,1000,12,11,1890.090909090909,0,0,0,0,0,6.177680969238281,2.712529420852661,1.0978939533233643,0.6302700042724609,0.025838851928710938,0.016263723373413086
2107,0,0.595891304347827,983,1000,13,13,1786.642857142857,0,1,2,0,2,6.179783821105957,2.7133634090423584,1.0986673831939697,0.6305816173553467,0.02586197853088379,0.0162661075592041
2108,0,0.595891304347827,983,1000,16,15,1656.8235294117646,0,0,0,0,0,6.180549621582031,2.7140917778015137,1.0986676216125488,0.6305816173553467,0.02586197853088379,0.01626896858215332
2109,0,0.595891304347827,983,1000,3,3,2029.3333333333333,0,0,0,0,0,6.181210994720459,2.7147395610809326,1.098668098449707,0.6305816173553467,0.02586197853088379,0.016270875930786133
2110,0,0.595891304347827,983,1000,3,1,1713.0,0,0,2,0,2,6.184086561203003,2.71610426902771,1.0996649265289307,0.630932092666626,0.025880098342895508,0.016272783279418945
2111,0,0.595891304347827,983,1000,11,11,1742.909090909091,0,1,1,0,2,6.187493085861206,2.716923236846924,1.1004493236541748,0.6325557231903076,0.025896787643432617,0.01627659797668457
2112,0,0.595891304347827,983,1000,11,11,1840.6363636363637,0,0,0,0,0,6.188257694244385,2.717655658721924,1.100449800491333,0.6325557231903076,0.025896787643432617,0.016279935836791992
2113,0,0.595891304347827,983,1000,1,1,2113.0,0,0,0,1,1,6.189763069152832,2.718458652496338,1.101097822189331,0.6325557231903076,0.025896787643432617,0.01628255844116211
2114,0,0.595891304347827,983,1000,15,15,1803.3529411764705,0,0,0,0,0,6.190638780593872,2.719294786453247,1.1010982990264893,0.6325557231903076,0.025896787643432617,0.016286134719848633
2115,0,0.595891304347827,983,1000,10,10,1800.0,0,0,0,0,0,6.1913111209869385,2.719942569732666,1.1010985374450684,0.6325557231903076,0.025896787643432617,0.01628851890563965
2116,0,0.595891304347827,983,1000,17,12,1853.2307692307693,0,0,2,0,2,6.19367241859436,2.7209622859954834,1.1019835472106934,0.6328668594360352,0.025919675827026367,0.01629018783569336
2117,0,0.595891304347827,983,1000,14,14,1730.3125,0,1,2,0,2,6.1962127685546875,2.721723794937134,1.1032931804656982,0.6331632137298584,0.025937318801879883,0.01629352569580078
2118,0,0.595891304347827,983,1000,1,1,2118.0,0,0,0,1,1,6.198150634765625,2.723036289215088,1.103846788406372,0.6331632137298584,0.025937318801879883,0.016302108764648438
2119,0,0.595891304347827,983,1000,1,1,2119.0,0,0,0,1,1,6.199519872665405,2.723921060562134,1.1042838096618652,0.6331632137298584,0.025937318801879883,0.016306638717651367
2120,0,0.595891304347827,983,1000,8,2,1842.5,0,1,2,0,2,6.201801538467407,2.7248616218566895,1.1051216125488281,0.6334984302520752,0.025957107543945312,0.016309499740600586
2121,0,0.595891304347827,983,1000,10,1,2121.0,0,0,0,1,1,6.203559875488281,2.725890874862671,1.1057829856872559,0.6334984302520752,0.025957107543945312,0.016312837600708008
2122,0,0.595891304347827,983,1000,11,11,1847.8181818181818,0,0,0,0,0,6.20457911491394,2.7268710136413574,1.1057837009429932,0.6334984302520752,0.025957107543945312,0.016317129135131836
2123,0,0.595891304347827,983,1000,8,1,1987.0,0,0,2,0,2,6.206717014312744,2.727749824523926,1.106598138809204,0.6338233947753906,0.02597498893737793,0.01632070541381836
2124,0,0.595891304347827,983,1000,29,27,1896.5925925925926,0,0,0,0,0,6.207706689834595,2.7286672592163086,1.1065986156463623,0.6338233947753906,0.02597498893737793,0.01633429527282715
2125,0,0.595891304347827,982,1000,5,5,1915.375,0,0,1,0,2,6.209812879562378,2.7294716835021973,1.1074509620666504,0.6341512203216553,0.025990009307861328,0.016337156295776367
2126,0,0.595891304347827,982,1000,11,1,2126.0,0,0,0,1,1,6.211813449859619,2.7308945655822754,1.1079494953155518,0.6341512203216553,0.025990009307861328,0.0163421630859375
2127,0,0.595891304347827,982,1000,6,1,1901.0,0,0,2,0,2,6.216476678848267,2.7319626808166504,1.1091554164886475,0.6363136768341064,0.02600717544555664,0.016345977783203125
2128,0,0.595891304347827,982,1000,23,21,1716.7272727272727,0,1,1,0,2,6.219939708709717,2.733372926712036,1.110342025756836,0.6368124485015869,0.02604985237121582,0.016351699829101562
2129,0,0.595891304347827,982,1000,35,32,1757.8,0,1,2,0,2,6.223100662231445,2.734689474105835,1.1113865375518799,0.6372883319854736,0.02608489990234375,0.016357421875
2130,0,0.595891304347827,982,1000,1,1,2130.0,0,0,0,1,1,6.225564479827881,2.736506462097168,1.1119694709777832,0.6372883319854736,0.02608489990234375,0.016361713409423828
2131,0,0.595891304347827,982,1000,19,19,1834.4545454545455,0,0,1,0,1,6.228101015090942,2.7376463413238525,1.112861156463623,0.6376252174377441,0.026116609573364258,0.01636648178100586
2132,0,0.595891304347827,982,1000,20,19,1804.2,0,1,1,0,2,6.232523202896118,2.738666534423828,1.1139686107635498,0.6397049427032471,0.02613687515258789,0.016370296478271484
2133,0,0.595891304347827,982,1000,12,11,1859.4545454545455,0,0,0,0,0,6.233638525009155,2.7397308349609375,1.113969326019287,0.6397049427032471,0.02613687515258789,0.016376018524169922
2134,0,0.595891304347827,982,1000,25,22,1820.5217391304348,0,1,2,0,2,6.2392578125,2.7408742904663086,1.1154425144195557,0.6423995494842529,0.026171445846557617,0.016381502151489258
2135,0,0.595891304347827,982,1000,23,19,1506.4736842105262,0,1,2,0,2,6.242506980895996,2.742393732070923,1.116426944732666,0.6428530216217041,0.026206254959106445,0.016388654708862305
2136,0,0.595891304347827,981,1000,13,8,2002.2222222222222,0,0,1,0,2,6.245546579360962,2.7436368465423584,1.1176621913909912,0.6431679725646973,0.026253461837768555,0.016392946243286133
2137,0,0.595891304347827,981,1000,22,21,1731.5833333333333,0,0,0,0,0,6.246870517730713,2.744885206222534,1.1176626682281494,0.6431679725646973,0.026253461837768555,0.016399145126342773
2138,0,0.595891304347827,979,1000,5,5,1698.375,2,0,2,0,2,6.249049663543701,2.745800256729126,1.1187553405761719,0.6431806087493896,0.02628040313720703,0.0164031982421875
2139,0,0.595891304347827,980,1000,6,1,2139.0,0,0,0,1,0,6.250766754150391,2.7468912601470947,1.1193122863769531,0.6431806087493896,0.02628040313720703,0.016408443450927734
2140,0,0.595891304347827,980,1000,14,14,1804.8,0,1,2,0,2,6.256340503692627,2.75022029876709,1.1206319332122803,0.6437630653381348,0.026322603225708008,0.016412734985351562
2141,0,0.595891304347827,980,1000,33,29,1840.4666666666667,0,1,1,0,2,6.260324478149414,2.7516753673553467,1.1218438148498535,0.6445558071136475,0.026363134384155273,0.016418933868408203
2142,0,0.595891304347827,980,1000,22,18,1764.5263157894738,0,0,0,0,0,6.261650323867798,2.7529165744781494,1.12184476852417,0.6445558071136475,0.026363134384155273,0.01642584800720215
2143,0,0.595891304347827,980,1000,19,17,1923.6842105263158,0,1,2,0,2,6.265127897262573,2.7541563510894775,1.123321533203125,0.6450259685516357,0.026401519775390625,0.016429901123046875
2144,0,0.595891304347827,980,1000,16,15,1852.7333333333333,0,1,2,0,2,6.269826173782349,2.7562928199768066,1.124849557876587,0.6457421779632568,0.02644801139831543,0.01643848419189453
2145,0,0.595891304347827,980,1000,11,1,2145.0,0,0,0,1,1,6.273419141769409,2.7580106258392334,1.126492977142334,0.6457421779632568,0.02644801139831543,0.01644730567932129
2146,0,0.595891304347827,980,1000,13,1,2146.0,0,0,0,1,1,6.27668833732605,2.760190963745117,1.127411127090454,0.6457421779632568,0.02644801139831543,0.01645684242248535
2147,0,0.595891304347827,980,1000,6,1,2147.0,0,0,0,1,1,6.282174348831177,2.76330304145813,1.1294639110565186,0.6457421779632568,0.02644801139831543,0.016465425491333008
2148,0,0.595891304347827,980,1000,18,17,1729.95,0,0,0,0,0,6.2851433753967285,2.76608943939209,1.1294662952423096,0.6457421779632568,0.02644801139831543,0.016480684280395508
2149,0,0.595891304347827,980,1000,10,8,1864.7777777777778,0,0,0,0,0,6.288755416870117,2.769540309906006,1.129469871520996,0.6457421779632568,0.02644801139831543,0.01649022102355957
2150,0,0.595891304347827,980,1000,17,0,0,0,0,0,1,1,6.294317007064819,2.7726402282714844,1.1317076683044434,0.6457421779632568,0.02644801139831543,0.016505956649780273
2151,0,0.595891304347827,981,1000,3,1,2019.0,0,0,2,0,1,6.302787780761719,2.775557518005371,1.1359596252441406,0.6466541290283203,0.02649712562561035,0.016522645950317383
2152,0,0.595891304347827,981,1000,20,18,1859.111111111111,0,1,2,0,2,6.315781116485596,2.77850604057312,1.139763355255127,0.6519114971160889,0.026586055755615234,0.0165708065032959
2153,0,0.595891304347827,981,1000,27,7,2056.5714285714284,0,0,0,0,0,6.319447755813599,2.7819857597351074,1.1397655010223389,0.6519114971160889,0.026586055755615234,0.016587257385253906
2154,0,0.595891304347827,981,1000,3,1,2154.0,0,0,0,1,1,6.325875759124756,2.78647518157959,1.1413724422454834,0.6519114971160889,0.026586055755615234,0.016599655151367188
2155,0,0.595891304347827,981,1000,32,29,1964.8387096774193,0,0,0,0,0,6.329728841781616,2.790104627609253,1.1413750648498535,0.6519114971160889,0.026586055755615234,0.01661515235900879
2156,0,0.595891304347827,981,1000,15,12,1716.8461538461538,0,0,0,0,0,6.332894325256348,2.7931509017944336,1.1413767337799072,0.6519114971160889,0.026586055755615234,0.016626834869384766
2157,0,0.595891304347827,981,1000,8,8,1854.2222222222222,0,0,0,0,0,6.336318016052246,2.7964863777160645,1.1413812637329102,0.6519114971160889,0.026586055755615234,0.01663374900817871
2158,0,0.595891304347827,981,1000,12,11,1810.0,0,0,0,0,0,6.33897852897644,2.799070119857788,1.1413824558258057,0.6519114971160889,0.026586055755615234,0.016644716262817383
2159,0,0.595891304347827,982,1000,21,19,1836.8947368421052,0,0,1,0,1,6.345493316650391,2.800764799118042,1.143388032913208,0.6537764072418213,0.026642322540283203,0.01665019989013672
2160,0,0.595891304347827,982,1000,23,17,1800.9411764705883,0,1,2,0,2,6.354926109313965,2.8036022186279297,1.1467854976654053,0.6554231643676758,0.026735305786132812,0.016661405563354492
2161,0,0.595891304347827,982,1000,8,7,1930.2857142857142,0,0,0,0,0,6.358606815338135,2.807140588760376,1.1467876434326172,0.6554231643676758,0.026735305786132812,0.016673564910888672
2162,0,0.595891304347827,982,1000,18,18,1849.7619047619048,0,1,1,0,2,6.368528604507446,2.8099470138549805,1.1501402854919434,0.6574270725250244,0.026940107345581055,0.016686439514160156
2163,0,0.595891304347827,982,1000,5,3,1588.3333333333333,0,0,0,0,0,6.3742077350616455,2.8154797554016113,1.1501436233520508,0.6574270725250244,0.026940107345581055,0.016700267791748047
2164,0,0.595891304347827,982,1000,1,1,2164.0,0,0,0,1,1,6.377880811691284,2.8174829483032227,1.151595115661621,0.6574270725250244,0.026940107345581055,0.01671886444091797
2165,0,0.595891304347827,982,1000,10,10,2060.181818181818,0,0,0,0,0,6.380267143249512,2.8197896480560303,1.1515965461730957,0.6574270725250244,0.026940107345581055,0.016727447509765625
2166,0,0.595891304347827,982,1000,2,1,2166.0,0,0,0,1,1,6.38274884223938,2.8213257789611816,1.152451515197754,0.6574270725250244,0.026940107345581055,0.016733407974243164
2167,0,0.595891304347827,982,1000,11,11,1860.6153846153845,0,0,0,0,0,6.385412931442261,2.823939800262451,1.1524524688720703,0.6574270725250244,0.026940107345581055,0.016737937927246094
2168,0,0.595891304347827,982,1000,6,1,1970.0,0,0,2,0,2,6.388686418533325,2.8252298831939697,1.1538171768188477,0.6578702926635742,0.026969194412231445,0.016742229461669922
2169,0,0.595891304347827,982,1000,12,12,1939.6666666666667,0,0,0,0,0,6.389786243438721,2.826284408569336,1.1538176536560059,0.6578702926635742,0.026969194412231445,0.016747236251831055
2170,0,0.595891304347827,982,1000,23,1,1358.0,0,0,2,0,2,6.393544673919678,2.8278253078460693,1.15529203414917,0.6583247184753418,0.02699589729309082,0.016750812530517578
2171,0,0.595891304347827,982,1000,19,19,1844.904761904762,0,0,0,0,0,6.394572734832764,2.8288028240203857,1.1552925109863281,0.6583247184753418,0.02699589729309082,0.016754865646362305
2172,0,0.595891304347827,982,1000,23,1,2172.0,0,0,0,1,1,6.3960654735565186,2.82970929145813,1.1558146476745605,0.6583247184753418,0.02699589729309082,0.016758203506469727
2173,0,0.595891304347827,982,1000,18,18,1861.3181818181818,0,1,1,0,2,6.3994300365448,2.830780029296875,1.156874418258667,0.6589481830596924,0.027080297470092773,0.016761064529418945
2174,0,0.595891304347827,982,1000,6,6,1828.8333333333333,0,0,0,0,0,6.400431156158447,2.831742763519287,1.1568751335144043,0.6589481830596924,0.027080297470092773,0.01676630973815918
2175,0,0.595891304347827,982,1000,7,7,2063.625,0,0,0,0,0,6.4015302658081055,2.8328096866607666,1.1568758487701416,0.6589481830596924,0.027080297470092773,0.01677083969116211
2176,0,0.595891304347827,981,1000,10,10,1894.1666666666667,0,0,1,0,2,6.40537691116333,2.834019184112549,1.1588122844696045,0.6594252586364746,0.02711343765258789,0.016774415969848633
2177,0,0.595891304347827,982,1000,2,1,1659.0,0,0,2,0,1,6.409683704376221,2.835700035095215,1.16060209274292,0.6600081920623779,0.027141571044921875,0.016782522201538086
2178,0,0.595891304347827,982,1000,12,1,2178.0,0,0,0,1,1,6.4163947105407715,2.840399980545044,1.162219524383545,0.6600081920623779,0.027141571044921875,0.01679205894470215
2179,0,0.595891304347827,982,1000,20,20,1895.0416666666667,0,0,0,0,0,6.41956639289856,2.84342360496521,1.1622207164764404,0.6600081920623779,0.027141571044921875,0.01680445671081543
2180,0,0.595891304347827,982,1000,13,9,1761.4545454545455,0,0,0,0,0,6.423367738723755,2.847078800201416,1.1622228622436523,0.6600081920623779,0.027141571044921875,0.016837596893310547
2181,0,0.595891304347827,982,1000,15,14,1908.7142857142858,0,0,0,0,0,6.426671981811523,2.8501431941986084,1.1622262001037598,0.6600081920623779,0.027141571044921875,0.01684737205505371
2182,0,0.595891304347827,982,1000,6,1,2182.0,0,0,0,1,1,6.4310548305511475,2.85280179977417,1.1637978553771973,0.6600081920623779,0.027141571044921875,0.016859054565429688
